Data/Hora;Placa;Nr. de Frota;Descricao;Modelo;Volume (l);Odometro;Horimetro;Custo(R$);Frentista;Cod. do Frentista;Bomba;Cod. da Bomba;Tanque;Cod do Tanque;Posto;Cod. do Posto
25/05/2025 02:54;CC3001;CC3001;Caminhão Carroceria;Atego 2429;122.952;5214;267;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 02:59;CC3002;CC3002;Caminhão Carroceria;Atego 2429;96.552;16655;872;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:20;CB3053;CB3053;Basculante 12m³;Atego 2429;172.742;53925;2729;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:25;CB3054;CB3054;Basculante 12m³;Atego 2429;153.371;47285;0;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:33;CB3021;CB3021;Basculante 12m³;Atego 2433;151.219;51090;2509;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:40;CB3061;CB3061;Basculante 12m³;Atego 2429;158.857;26041;1278;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:44;PC2010;PC2010;Pá Carregadeira;636D;84.476;0;1985;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:48;CB3028;CB3028;Basculante 12m³;Atego 2433;149.047;44260;2169;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:55;CB3040;CB3040;Basculante 12m³;Atego 2433;187.295;43500;2491;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 05:59;PC2008;PC2008;Pá Carregadeira;636D;48.095;0;1766;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:03;CB3036;CB3036;Basculante 12m³;Atego 2433;66.933;68710;3213;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:07;CB3057;CB3057;Basculante 12m³;Atego 2429;204.323;48904;2354;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:11;PC2002;PC2002;Pá Carregadeira;636D;75.104;0;1527;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:15;CB3038;CB3038;Basculante 12m³;Atego 2433;86.704;31997;2292;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:18;CB3050;CB3050;Basculante 12m³;Atego 2429;162.438;18723;892;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:22;CB3059;CB3059;Basculante 12m³;Atego 2429;104.685;33012;1501;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 06:27;CB3060;CB3060;Basculante 12m³;Atego 2429;88.838;46562;2241;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 07:26;CL3028;CL3028;Compactador 19M³;VW 26.260;128.457;44287;4521;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 07:37;CL3038;CL3038;Compactador Planalto 19m³;VW 26.260;179.447;32915;3151;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 07:48;CC10;CC10;Compactador 15m³;VW 17.260 Mec.;136.399;59283;6200;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 07:57;CC17;CC17;Compactador 15m³;VW 17.260 Mec.;152.190;143282;13425;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 08:12;CL3019;CL3019;Compactador Planalto 19m³;VW 24.260 Aut.;48.799;50376;5317;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 08:25;CL3020;CL3020;Compactador Planalto 19m³;VW 24.260 Aut.;48.247;54075;5364;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 08:33;CL3041;CL3041;Compactador Planalto 19m³;VW 24.260;95.314;30481;3060;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 09:02;CL3007;CL3007;Compactador Usimeca 19m³;VW 24.260 Aut.;50.761;61642;6145;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 10:40;CS2002;CS2002;Compactador Planalto12m³;VW 17.260 Mec.;84.800;24854;1954;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 11:07;BS3009;BS3009;Baú Coleta Seletiva;Atego 2429;92.514;12170;945;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 11:24;BS3006;BS3006;Baú Coleta Seletiva;Atego 2429;92.133;15298;1166;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:07;PC2012;PC2012;Pá Carregadeira;636D;51.000;0;1498;0.00;005 PA2 RESERVA;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
26/05/2025 06:11;VM2018;VM2018;Varredeira V65;VW 17.210;162.857;7198;549;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:24;CB2020;CB2020;BASCULANTE 6M³;Atego 1719;96.510;18969;880;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:29;VM2011;VM2011;Varredeira V65;VW 17.210;106.133;11761;849;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:41;PC2016;PC2016;Pá Carregadeira;636D;53.599;0;814;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:44;PC2017;PC2017;Pá Carregadeira;636D;78.780;0;2275;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:48;RC2007;RC2007;Retroescavadeira;416.0;42.476;0;1562;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 06:54;BS3003;BS3003;Baú Coleta Seletiva;VW 24.280 Mec;45.809;24207;2258;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:07;CB3037;CB3037;Basculante 12m³;Atego 2433;118.361;44962;2571;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:14;VM2002;VM2002;Varredeira V65;VW 17.210;160.419;17532;1076;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:15;CL3037;CL3037;Compactador Planalto 19m³;VW 26.260;220.500;35639;3103;0.00;003 PA1 RESERVA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
26/05/2025 07:18;VM2002;VM2002;Varredeira V65;VW 17.210;57.009;17532;1076;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:40;CL3006;CL3006;Compactador Usimeca 19m³;VW 24.260 Aut.;73.000;60665;5985;0.00;005 PA2 RESERVA;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
26/05/2025 07:46;VM2005;VM2005;Varredeira V65;VW 17.210;106.285;17671;1135;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:54;VM2004;VM2004;Varredeira V65;VW 17.210;75.847;16274;1058;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 07:59;VM2015;VM2015;Varredeira V65;VW 17.210;75.561;7435;623;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 08:04;VM2012;VM2012;Varredeira V65;VW 17.210;122.838;8958;777;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 08:09;VM2004;VM2004;Varredeira V65;VW 17.210;94.057;16274;1058;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 08:25;RC2001;RC2001;Retroescavadeira;416.0;113.523;0;1707;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 09:46;CL3032;CL3032;Compactador 19M³;VW 26.260;233.352;49159;4612;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
26/05/2025 10:34;CS2001;CS2001;Compactador Planalto12m³;VW 17.260 Mec.;180.500;24536;1889;0.00;005 PA2 RESERVA;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
